,BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE,BANK NAME,OFFICE,DISTRICT,CITY,CITY 2,STD CODE2
566,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003350,530779005.0,SEETAMMADARA,"HNO50512/1, NORTH EXTENSION, SEETHAMMADHARA, P&T COLONY (VM), 530013",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157148,0,0,0,0,0,0.0
567,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003349,0,CHODAVARAM,"HNO 1919,P.S.PETA ROAD,CHODAVARAM,VISAKAPATNAM DIST.PIN 531 036",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157147,0,0,0,0,0,0.0
568,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003348,0,SATYAVARAM,"SATYAVARAM 3348,VISAKAPATNAM DIST.PIN 531 035",VISAKHAPATNAM,PAYAKARAOPET,ANDHRA PRADESH,0.0,9490157146,0,0,0,0,0,0.0
569,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003347,0,DEVARAPALLI,"DEVARAPALLI 3347,VISAKAPATNAM DIST.PIN 531 035",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157145,0,0,0,0,0,0.0
570,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003346,0,GUNUPUDI,"DEVARAPALLI 3346,VISAKAPATNAM DIST. PIN 531 030",VISAKHAPATNAM,PAYAKARAOPET,ANDHRA PRADESH,0.0,9491035493,0,0,0,0,0,0.0
571,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003344,0,PEDABAYALU,"PEDABAYALU 3344,VISAKAPATNAM DIST.PIN 531 040",VISAKHAPATNAM,PADERU,ANDHRA PRADESH,0.0,9490157143,0,0,0,0,0,0.0
572,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003343,530779015.0,ANAKAPALLE,"ANAKAPALLE 3343,VISAKAPATNAM DIST.PIN 531 001",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157142,0,0,0,0,0,0.0
573,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003342,0,PAYAKARAOPETA,"PAYAKARAOPETA 3342,VISAKAPATNAM DIST.PIN 531 126",VISAKHAPATNAM,PAYAKARAOPETA,ANDHRA PRADESH,0.0,9490157141,0,0,0,0,0,0.0
574,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003341,0,VEMULAVALASA,"OPP BAJAJ SHOWROOM,BYPASS ROAD,VEMULAVALASA VILLAGE,ANANDAPURAM M ,VISAKAPATNAM DIST.PIN 531 163",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157140,0,0,0,0,0,0.0
575,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003340,530779009.0,KURMANNAPALEM,"KURMANNAPALEM 3340,VISAKAPATNAM DIST.PIN 530 046",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157139,0,0,0,0,0,0.0
576,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003339,0,CHINTHAPALLI,"CHINTHAPALLI 3339,VISAKAPATNAM DIST.PIN 531 111",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157138,0,0,0,0,0,0.0
577,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003338,0,YELLAMANCHILI,"DRNO3482, MAINROAD,YELAMANCHILI 3338,VISAKAPATNAM DIST.PIN 531 055",VISAKHAPATNAM,YELLAMANCHILI,ANDHRA PRADESH,0.0,9490157137,0,0,0,0,0,0.0
578,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003337,0,NARSIPATNAM,"NARSIPATNAM 3337,VISAKAPATNAM DIST.PIN 531 116",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9440903925,0,0,0,0,0,0.0
579,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003336,0,SABBAVARAM,"SABBAVARAM 3336,VISAKAPATNAM DIST.PIN 531 035",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157136,0,0,0,0,0,0.0
580,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003335,530779014.0,CHINAMUSHIDIVADA,"CHINAMUSHIDIWADA 3335,VISAKAPATNAM DIST.PIN 531 173",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157135,0,0,0,0,0,0.0
581,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003334,0,BHEEMUNIPATNAM,"BHEEMUNIPATNAM 3334,VISAKAPATNAM DIST.PIN 531 163",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157134,0,0,0,0,0,0.0
582,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003333,0,CHOWDUWADA,"CHOWDUWADA 3333,VISAKAPATNAM DIST,PIN 531 034",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157133,0,0,0,0,0,0.0
583,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003332,0,K.D.PETA,"K.D. PETA 3332,VISAKAPATNAM DIST.PIN 531 084",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157132,0,0,0,0,0,0.0
584,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003331,0,LANKELAPALEM,"LANKELAPALEM 3331,VISAKAPATNAM DIST.PIN 531 021",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157131,0,0,0,0,0,0.0
585,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003330,0,ROLUGUNTA,"DNO53,WARDNO8,ROLUGUNTA 3330,POST & MDL. ROLUGUNTA,VISAKAPATNAM DIST. PIN 531 114",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157130,0,0,0,0,0,0.0
586,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003329,0,GAVARAVARAM,"GAVARAVARAM ,VISAKAPATNAM DIST.PIN 531 075",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157129,0,0,0,0,0,0.0
587,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003328,530779007.0,CHINAGANTYADA,"CHINAGANTYADA, GAJUWAKA, TEH.VISAKHAPATNAM, , , P.O.PENDURTI,",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157128,0,0,0,0,0,0.0
588,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003327,530779002.0,DABAGARDENS,"DABA GARDENS 3327,DR NO30725/2,SARASWATHI PARK JUNCTION,INCOMETAX OFFICE ROAD,VISAKAPATNAM DIST. PIN 530 020",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9440908385,0,0,0,0,0,0.0
589,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003326,0,BHOGAPURAM,"BHOGAPURAM 3326,POST DHARAPALEM,VISAKAPATNAM DIST. PIN 531 216",VISAKHAPATNAM,YELLAMANCHILI,ANDHRA PRADESH,0.0,9490157127,0,0,0,0,0,0.0
590,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003325,0,V.R.R.PETA,"K. AGRAHARAM 3324,VISAKAPATNAM DIST.PIN 531 120",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157126,0,0,0,0,0,0.0
591,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003324,0,K.AGRAHARAM,"K. AGRAHARAM 3324,VISAKAPATNAM DIST.PIN 531 120",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157125,0,0,0,0,0,0.0
592,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003323,0,VEMULAPUDI,"VEMULAPUDI 3323,VISAKAPATNAM DIST.PIN 531 117",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157124,0,0,0,0,0,0.0
593,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003322,530779013.0,MADHURAWADA,"MADHURAWADA 3322,VISAKAPATNAM DIST.PIN 530 041",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490153757,0,0,0,0,0,0.0
594,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003321,0,K.J.PURAM,"K.J. PURAM 3321,VISAKAPATNAM DIST.PIN 531 028",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157123,0,0,0,0,0,0.0
595,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003320,0,HARIPALEM,"HARIPALEM 3320,VISAKAPATNAM DIST.PIN 531 033",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157122,0,0,0,0,0,0.0
596,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003319,0,G.MADUGULA,"DR NO11,BEHIND SAIBABA TEMPLE,NEAR POLICE STATION,G. MADUGULA 3319,VISAKAPATNAM DIST.PIN 531 029",VISAKHAPATNAM,PADERU,ANDHRA PRADESH,0.0,9490157121,0,0,0,0,0,0.0
597,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003318,0,NATHAVARAM,"DRNO276,MAIN RAOD,NATHAVARAM 3318,POST & MDL NATHAVARAM,VISAKAPATNAM DIST. PIN 531 115",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157120,0,0,0,0,0,0.0
598,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003317,0,SIRASAPALLI,"SIRASAPALLI PANCHAYAT & BRANCH,ANAKAPALLE TALUK",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157119,0,0,0,0,0,0.0
599,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003316,0,THUMMAPALA,"THUMMAPALA 3316,VISAKAPATNAM DIST.PIN 531 032",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157118,0,0,0,0,0,0.0
600,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003315,0,KOYYURU,"P.O.&VILLAGE KOYYURU,NARSIPATNAM TALUK",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157117,0,0,0,0,0,0.0
601,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003314,0,PEDAGUMMULURU,"DRNO34,DEVI PLAZA,PEDAGUMMULURU, VISAKAPATNAM DIST.PIN 531 083",VISAKHAPATNAM,PAYAKARAOPET,ANDHRA PRADESH,0.0,9490157116,0,0,0,0,0,0.0
602,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003312,0,SONTYAM,"SONTYAM 3312,VISAKAPATNAM DIST.PIN 531 173",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157115,0,0,0,0,0,0.0
603,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003311,0,RAVIKAMATAM,"A.P. GRAMEENA VIKASBANK DRNO3143/6,RAVIKAMATAM,VISAKAPATNAM DIST. 531 025",VISAKHAPATNAM,NARSIPATNAM,ANDHRA PRADESH,0.0,9490157114,0,0,0,0,0,0.0
604,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003310,0,MADUGULA,"DNO57182,NEAR GIRIJAN CORPORATION,JAYALAXMI SHOPPING COMPLEX,MADUGULA,VSP DIST.PIN 531 027",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157113,0,0,0,0,0,0.0
605,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003309,0,GADICHERLA,"GODICHERLA,VSP DIST. 531 126",VISAKHAPATNAM,PAYAKARAOPET,ANDHRA PRADESH,0.0,9490157112,0,0,0,0,0,0.0
606,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003308,0,K.KOTAPADU,"K. KOTAPADU,VSP DIST. 531 034",VISAKHAPATNAM,CHODAVARAM,ANDHRA PRADESH,0.0,9490157111,0,0,0,0,0,0.0
607,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003307,0,TALLAPALEM,THALLAPALEM VISAKAPATNAM DIST.PIN 531 037,VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9490157110,0,0,0,0,0,0.0
608,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003306,0,CHITTIVALASA,"CHITTIVALASA ,VSP DIST.531 162",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9490157109,0,0,0,0,0,0.0
609,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003305,0,PARAWADA,"PARAWADA,VSP DIST.531 021",VISAKHAPATNAM,ANAKAPALLE,ANDHRA PRADESH,0.0,9440908386,0,0,0,0,0,0.0
610,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003304,0,ARAKUVALEY,"ARAKU VALLEY 3304,VISAKAPATNAM DIST. 531 045",VISAKHAPATNAM,ARAKUVALEY,ANDHRA PRADESH,0.0,9490157108,0,0,0,0,0,0.0
611,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003302,0,PADERU,"PADERU 3302,VISAKAPATNAM DIST. 531 024",VISAKHAPATNAM,PADERU,ANDHRA PRADESH,0.0,9490157107,0,0,0,0,0,0.0
612,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0003301,530779008.0,KANCHARAPALEM,"KANCHARAPALEM 3301,VISAKAPATNAM DIST.PIN 530 008",VISAKHAPATNAM,VISAKHAPATNAM,ANDHRA PRADESH,0.0,9440903923,0,0,0,0,0,0.0
613,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002289,0,KONDAKARAKAM,"PLOT NO. 2890, C/O THOTA RAMESH, YSR NAGAR, KONDAKARAKAM, VIZIANAGARAM DISTRICT, PIN-535005",VIZIANAGARAM,KONDAKARAKAM,ANDHRA PRADESH,0.0,8332969752,0,0,0,0,0,0.0
614,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002288,0,PAUL NAGAR,"PLOT NO. 1, VSN COLONY, OLD ANDHRA BANK (DUPPADA) PREMISES, PAUL NAGAR, VIZIANAGARAM - 535003",VIZIANAGARAM,PAUL NAGAR,ANDHRA PRADESH,0.0,8332969752,0,0,0,0,0,0.0
615,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002287,0,PAKKI,"MILK PRODUCERS CO-OPERATIVE SOCIETY BUILDING,PAKKI(VILLAGE & POST), BOBBILLI MANDAL",VIZIANAGARAM,PAKKI,ANDHRA PRADESH,8944.0,9490001392,0,0,0,0,0,0.0
616,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002286,0,VIZIANAGARAM  V T AGRAHARAM,"D.NO.818884, GANESH NAGAR, V.T.AGRAHARAM, VIZIANAGARAM 535004",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,8332040704,0,0,0,0,0,0.0
617,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002285,0,VIZIANAGARAM  K L PURAM,"D.NO.1117/4, MAIN ROAD, K.L.PURAM, VIZIANAGARAM ANDHRAPRADESH PIN535001",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,8332040913,0,0,0,0,0,0.0
618,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002284,0,RAMATHEERTHAM,"D.NO.320, BRAHMIN STREET, RAMATHIRTHAM(VI), NELLIMARLA(MANDAL), VIZIANAGARAM DIST. ANDHRAPRADESH PIN535218",VIZIANAGARAM,RAMATHEERTHAM,ANDHRA PRADESH,0.0,8332040928,0,0,0,0,0,0.0
619,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002283,0,KOTHA AGRAHARAM,"BRANCH KOTHA AGRAHARAM,TOWN VIZIANAGARAM1, ,DISTRICT VIZIANAGARAM. A.P. PIN535001",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,8333989034,0,0,0,0,0,0.0
620,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002282,0,SAMBARA,"BRANCH SAMBARA, MANDAL MAKKUVA, ,DISTRICT VIZIANAGARAM. A.P. PIN535593",VIZIANAGARAM,SAMBARA,ANDHRA PRADESH,0.0,8333989033,0,0,0,0,0,0.0
621,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002281,0,PEDAVEMALI,"BRANCH PEDAVEMALI, MANDAL GANTYADA, ,DISTRICT VIZIANAGARAM. A.P. PIN535215",VIZIANAGARAM,PEDAVEMALI,ANDHRA PRADESH,0.0,8333989032,0,0,0,0,0,0.0
622,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002280,0,DHARMAVARAM,"H. NO. 121021/3, CHINNA VEEDHI, DHARMAVARAM, DHARMAVARAM, 535148",VIZIANAGARAM,SRUNGAVARAPUKOTA,ANDHRA PRADESH,0.0,8332988664,0,0,0,0,0,0.0
623,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002279,0,JAGANNADHAPURAM JONNAVALASA,"JAGANNADAPURAM - JONNAVALASA,VIZAINAGARAM MANDAL ,VIZIANAGARAM DIST 535004",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,8332988663,0,0,0,0,0,0.0
624,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002278,0,DHARMAPURI R,"H. NO 202336, 2ND LANE, PADMAVATHINAGAR, DHARMAPURI, VIZIANAGARAM, 535002",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,8331011393,0,0,0,0,0,0.0
625,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002277,0,KUMARAM,"H. NO. 180, MAIN ROAD, KUMARAM, SS KORUKONDA, 535214",VIZIANAGARAM,KUMARAM,ANDHRA PRADESH,0.0,8331010477,0,0,0,0,0,0.0
626,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002276,0,MAIN ROAD SALUR,"DOOR NO 34 15 A, KANYAKAPARAMESHWARI TEMPLE, MAIN ROAD, MAIN ROAD, SALUR, SALUR, 535591",VIZIANAGARAM,MAIN ROAD SALUR,ANDHRA PRADESH,0.0,8331010449,0,0,0,0,0,0.0
627,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002275,0,JARAJAPUPETA,"ASSESSMENT NO 859, C/O.M.SANYASI RAO (TEACHER), NEAR RICE MILL, NELLIMARLA MANDAL, VZM DISTT 	535217",VIZIANAGARAM,JARAJAPUPETA,ANDHRA PRADESH,0.0,8331010452,0,0,0,0,0,0.0
628,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002274,0,CHINABHOGILA,"H.NO312/A,MAIN ROAD, SEETANAGARAM MANDAL, VZM DISTT 	535546",VIZIANAGARAM,CHINABHOGILA,ANDHRA PRADESH,0.0,8331010448,0,0,0,0,0,0.0
629,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002273,0,FORT BOBBILI,"DOOR NO 13200, HEAD POST OFFICE ROAD, RAMA TALKIES CENTRE, BOBBILI, BOBBILI, 535558",VIZIANAGARAM,FORT BOBBILI,ANDHRA PRADESH,0.0,8331010450,0,0,0,0,0,0.0
630,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002272,0,PANCHALI,"H.NO 484, MAIN ROAD, PANCHALI, PANCHALI, 535591",VIZIANAGARAM,PANCHALI,ANDHRA PRADESH,0.0,8331010451,0,0,0,0,0,0.0
631,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002271,0,TERLAM,"DOOR NO. 389, TANA JUNCTION, TERLAM, THERLAM, 535126",VIZIANAGARAM,TERLAM,ANDHRA PRADESH,0.0,8331011458,0,0,0,0,0,0.0
632,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002270,0,PALAKONDA ROAD,"H. NO. 17174, PALAKONDA ROAD, NEAR OLD BUSSTAND, PARVATHIPURAM, PARVATIPURAM, 535501",VIZIANAGARAM,PALAKONDA ROAD,ANDHRA PRADESH,0.0,8331011456,0,0,0,0,0,0.0
633,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002269,0,ARIKATHOTA,"RAMA MANDIRAM STREET,MAIN ROAD,RAMBHADRAPURAM (M), ,VIZIANAGARAM DIST.PIN 535579",VIZIANAGARAM,ARIKATHOTA,ANDHRA PRADESH,0.0,7382632703,0,0,0,0,0,0.0
634,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002268,0,BALIJIPETA,"HNO2164,BALIJIPETA BRANCH,NEAR BENGAPURAM, BALIJIPETA (M),VIZIANAGARAM DIST.PIN 535557",VIZIANAGARAM,BALIJIPETA,ANDHRA PRADESH,0.0,7382632702,0,0,0,0,0,0.0
635,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002267,0,DEVUPALLE,"DEVUPALLE,DEVUPALLE VILLAGE ,BONDAPALLI (M), VIZIANAGARAM DIST.PIN 535 003",VIZIANAGARAM,GAJAPATHINAGARAM,ANDHRA PRADESH,0.0,9440903934,0,0,0,0,0,0.0
636,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002266,0,BALAJINAGAR VZM,"HNO82412, BALIJINAGAR, OPP SATYA DEGREE COLLEGE, THOTAPALEM JN, ,VIZIANAGARAM DIST.PIN 535 003",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,9491035476,0,0,0,0,0,0.0
637,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002265,0,PUSAPATIREGA,"HNO4111, RAJULAVARI VEEDHI, PUSAPATIREGA,VIZIANAGARAM DIST. 535204",VIZAINAGARAM,PUSAPATIREGA,ANDHRA PRADESH,0.0,9491035475,0,0,0,0,0,0.0
638,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002264,0,KOTHAPETA,"DRNO2141,PLOT NO57, VIJAYALAXMINAGAR, KOTHAPETA,VIZIANAGARAM DIST.PIN 535 002",VIZAINAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,9491306859,0,0,0,0,0,0.0
639,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002263,0,VZM CONTONMENT,"CONTONMENT 2263,VIZIANAGARAM DIST.PIN 535 003",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,9490153761,0,0,0,0,0,0.0
640,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002262,0,VZM DASANNAPETA,"DASANNAPETA 2262,NEAR RYTHU BAZAR,VIZIANAGARAM DIST. PIN 535 502",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,9490157106,0,0,0,0,0,0.0
641,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002261,0,BHOGAPURAM,"BHOGAPURAM 2261,VIZIANAGARAM DIST.PIN 535 216",VIZIANAGARAM,BHOGAPURAM,ANDHRA PRADESH,0.0,9490157105,0,0,0,0,0,0.0
642,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002260,0,PORAM,"PORAM 2260, VIA GAJAPATHINAGARAM ,VIZIANAGARAM DIST. PIN 531 270",VIZIANAGARAM,PORAM,ANDHRA PRADESH,0.0,9490157104,0,0,0,0,0,0.0
643,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002259,535779005.0,SALUR,"SALURU 2259,VIZIANAGARAM DIST.PIN 532 591",VIZIANAGARAM,SALUR,ANDHRA PRADESH,0.0,9490157103,0,0,0,0,0,0.0
644,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002258,0,GALAVALLI,"GALAVILLI 2258, VIA UNUKURU ,VIZIANAGARAM DIST. PIN 532 122",VIZIANAGARAM,GALAVALLI,ANDHRA PRADESH,0.0,9490157102,0,0,0,0,0,0.0
645,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002257,0,KURUPAM,"KURUPAM 2257,VIZIANAGARAM DIST.PIN 535 524",VIZIANAGARAM,KURUPAM,ANDHRA PRADESH,0.0,9490157101,0,0,0,0,0,0.0
646,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002256,0,GUTCHIMI,"GUTCHIMI 2256,VIZIANAGARAM DIST.PIN 532 546",VIZIANAGARAM,GUTCHIMI,ANDHRA PRADESH,0.0,9490157100,0,0,0,0,0,0.0
647,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002255,0,UTTARAVALLI,"UTTARAVALLI 2255,VIZIANAGARAM DIST.PIN 535 124",VIZIANAGARAM,UTTARAVALLI,ANDHRA PRADESH,0.0,9490157099,0,0,0,0,0,0.0
648,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002254,0,GAJAPATHINAGARAM,"GAJAPATHINAGARAM 2254,VIZIANAGARAM DIST.PIN 531 270",VIZIANAGARAM,GAJAPATHINAGARAM,ANDHRA PRADESH,0.0,9490157098,0,0,0,0,0,0.0
649,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002253,0,METTAPALLI,"METTAPALLI 2253,VIZIANAGARAM DIST.PIN 535 125",VIZIANAGARAM,METTAPALLI,ANDHRA PRADESH,0.0,9490157097,0,0,0,0,0,0.0
650,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002252,0,CHINTALAVALASA,"CHINTALAVALASA 2252,APSP 5TH BATTALIAN POST, DENKADA MDL,VIZIANAGARAM DIST. PIN 535 005",VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH,0.0,9490157096,0,0,0,0,0,0.0
651,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002249,0,PEDABONDAPALLI,"PEDABONDAPALLI 2249,VIZIANAGARAM DIST,PIN 532 527PEDABONDAPALLI 2249",VIZIANAGARAM,PEDABONDAPALLI,ANDHRA PRADESH,0.0,9490157095,0,0,0,0,0,0.0
652,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002248,0,SRUNGAVARAPUKOTA,"SRUNGAVARAPUKOTA 2248,VIZIANAGARAM DIST.PIN 531 145S",VIZIANAGARAM,SRUNGAVARAPUKOTA,ANDHRA PRADESH,0.0,9490157094,0,0,0,0,0,0.0
653,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002247,0,JIYYAMMAVALASA,"JIYYAMMAVALASA 2247,POST & MDL JIYYAMMAVALASA,VIZIANAGARAM DIST. PIN 535 526",VIZIANAGARAM,JIYYAMMAVALASA,ANDHRA PRADESH,0.0,9490157093,0,0,0,0,0,0.0
654,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002245,0,LAKKAVARAPUKOTA,"LAKKAVARAPUKOTA 2245,VIZIANAGARAM DIST.PIN 531 161",VIZIANAGARAM,LAKKAVARAPUKOTA,ANDHRA PRADESH,0.0,9490157092,0,0,0,0,0,0.0
655,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002244,0,VEDULLAVALASA,"VEDULAVALASA 2244,VIA CHEEPURUPALLI,VIZIANAGARAM DIST. PIN 535 128",VIZIANAGARAM,VEDULLAVALASA,ANDHRA PRADESH,0.0,9490157091,0,0,0,0,0,0.0
656,ANDHRA PRADESH GRAMEENA VIKAS BANK,APGV0002241,0,PEDAMAJJIPALEM,"PEDAMAJJIPALEM 2241,VIZIANAGARAM DIST.PIN 531 221",VIZIANAGARAM,GANTYADA,ANDHRA PRADESH,0.0,9490157090,0,0,0,0,0,0.0
